product_id,brand,technology,resolution,support_HDR,screensize,week_id,sales,RRP,discount,marketing_expense,cost_shifter,,
24,Sony,QLED,1080p,1,50-59,47,1687,1149,0.16,3486.799803,534.5010984,,
25,Sony,OLED,4k,1,40-49,47,1476,1299,0.23,3486.799803,591.0858063,,
26,Sony,QLED,4k,1,50-59,47,1732,1599,0.26,3486.799803,593.4672098,,
27,Sony,LCD,4k,0,60+,47,1448,1199,0.18,3486.799803,656.1460489,,
28,Sony,QLED,4k,0,30-39,47,1457,1199,0.22,3486.799803,582.5022451,,
29,Sony,OLED,1080p,1,50-59,47,1328,1049,0.26,3486.799803,620.6174754,,
30,Sony,QLED,1080p,1,50-59,47,1732,1499,0.22,3486.799803,555.0022577,,
31,Philips,LCD,4k,1,50-59,47,1100,1049,0.14,1759.266077,603.1568345,,
32,Philips,OLED,1080p,0,30-39,47,988,899,0.15,1759.266077,548.1703296,,
33,Philips,OLED,1080p,1,50-59,47,1066,899,0.13,1759.266077,551.1579185,,
34,Philips,LCD,1080p,0,50-59,47,1376,1249,0.07,1759.266077,530.5098559,,
35,Philips,OLED,1080p,1,40-49,47,833,1049,0.25,1759.266077,614.7216298,,
36,Philips,QLED,4k,0,40-49,47,934,1249,0.13,1759.266077,677.3334216,,
37,Philips,LCD,1080p,0,40-49,47,968,999,0.14,1759.266077,572.6063531,,
38,Philips,OLED,1080p,0,50-59,47,1188,1449,0.29,1759.266077,563.0371888,,
39,Philips,LCD,1080p,1,60+,47,1153,1249,0.16,1759.266077,604.0447303,,
40,Philips,LCD,4k,1,50-59,47,865,1049,0.29,1759.266077,593.8990489,,
1,Samsung,OLED,1080p,0,50-59,48,1102,699,0.21,2105.824119,586.6858029,,
2,Samsung,OLED,4k,1,30-39,48,1507,1399,0.18,2105.824119,557.8109813,,
3,Samsung,OLED,4k,0,30-39,48,1550,1699,0.31,2105.824119,557.0980639,,
4,Samsung,QLED,1080p,1,60+,48,1198,899,0.09,2105.824119,587.7043858,,
5,Samsung,OLED,4k,1,50-59,48,1674,1349,0.14,2105.824119,597.9485975,,
6,Samsung,QLED,4k,0,40-49,48,1288,1099,0.08,2105.824119,603.1301578,,
7,Samsung,QLED,4k,1,40-49,48,1198,1249,0.26,2105.824119,636.5026935,,
8,Samsung,QLED,4k,1,40-49,48,1345,1399,0.27,2105.824119,600.3289143,,
9,Samsung,OLED,1080p,0,60+,48,1243,1149,0.18,2105.824119,609.0702844,,
10,Samsung,LCD,1080p,0,40-49,48,1381,1199,0.2,2105.824119,551.6474986,,
11,LG,QLED,4k,1,40-49,48,1064,1049,0.08,1094.745163,599.962062,,
12,LG,QLED,1080p,0,40-49,48,1012,1249,0.18,1094.745163,633.3749412,,
13,LG,LCD,4k,0,50-59,48,1091,1049,0.22,1094.745163,530.3495283,,
14,LG,QLED,4k,0,60+,48,1081,1149,0.19,1094.745163,568.3877457,,
15,LG,OLED,1080p,1,60+,48,1241,1449,0.23,1094.745163,573.623283,,
16,LG,LCD,1080p,1,40-49,48,1052,1449,0.28,1094.745163,609.5100214,,
17,LG,OLED,4k,0,30-39,48,1121,999,0.13,1094.745163,491.2238502,,
18,LG,OLED,4k,1,40-49,48,1075,1249,0.14,1094.745163,702.2675427,,
19,LG,LCD,1080p,1,40-49,48,950,1249,0.26,1094.745163,616.8100502,,
20,LG,LCD,4k,0,40-49,48,733,1099,0.31,1094.745163,653.6394502,,
21,Sony,LCD,4k,0,50-59,48,1163,1049,0.23,2671.682921,612.8265174,,
22,Sony,LCD,4k,0,60+,48,1368,1199,0.13,2671.682921,591.8378312,,
23,Sony,OLED,4k,1,40-49,48,1341,1049,0.27,2671.682921,459.9456824,,
24,Sony,QLED,1080p,1,50-59,48,1374,1199,0.29,2671.682921,611.3588688,,
25,Sony,OLED,4k,1,40-49,48,1313,1349,0.23,2671.682921,607.9899464,,
26,Sony,QLED,4k,1,50-59,48,1307,849,0.22,2671.682921,504.8715603,,
27,Sony,LCD,4k,0,60+,48,1346,1299,0.22,2671.682921,667.3723229,,
28,Sony,QLED,4k,0,30-39,48,1174,949,0.2,2671.682921,561.4985358,,
29,Sony,OLED,1080p,1,50-59,48,1271,899,0.1,2671.682921,592.3353532,,
30,Sony,QLED,1080p,1,50-59,48,1375,1199,0.26,2671.682921,515.0186735,,
31,Philips,LCD,4k,1,50-59,48,1211,1099,0.27,4491.158762,577.5546875,,
32,Philips,OLED,1080p,0,30-39,48,1205,1299,0.23,4491.158762,678.6921476,,
33,Philips,OLED,1080p,1,50-59,48,1463,1199,0.2,4491.158762,594.3681474,,
34,Philips,LCD,1080p,0,50-59,48,1195,799,0.13,4491.158762,552.4104072,,
35,Philips,OLED,1080p,1,40-49,48,1501,1949,0.31,4491.158762,660.4151112,,
36,Philips,QLED,4k,0,40-49,48,1243,1299,0.09,4491.158762,689.249045,,
37,Philips,LCD,1080p,0,40-49,48,1361,1149,0.16,4491.158762,601.2062544,,
38,Philips,OLED,1080p,0,50-59,48,1158,749,0.17,4491.158762,571.2308101,,
39,Philips,LCD,1080p,1,60+,48,1366,1349,0.18,4491.158762,631.1854605,,
40,Philips,LCD,4k,1,50-59,48,1537,1499,0.23,4491.158762,635.6462324,,
1,Samsung,OLED,1080p,0,50-59,49,1648,1149,0.1,3860.725888,644.1449227,,
2,Samsung,OLED,4k,1,30-39,49,1496,1199,0.25,3860.725888,532.4598127,,
3,Samsung,OLED,4k,0,30-39,49,1360,1049,0.23,3860.725888,581.3811677,,
4,Samsung,QLED,1080p,1,60+,49,1334,799,0.12,3860.725888,636.4037693,,
5,Samsung,OLED,4k,1,50-59,49,1673,1199,0.24,3860.725888,564.6338238,,
6,Samsung,QLED,4k,0,40-49,49,1774,1499,0.24,3860.725888,536.5252065,,
7,Samsung,QLED,4k,1,40-49,49,1608,1099,0.24,3860.725888,509.4142454,,
8,Samsung,QLED,4k,1,40-49,49,1308,1049,0.31,3860.725888,587.8980039,,
9,Samsung,OLED,1080p,0,60+,49,1912,1699,0.21,3860.725888,585.4553949,,
10,Samsung,LCD,1080p,0,40-49,49,1419,999,0.17,3860.725888,576.571772,,
11,LG,QLED,4k,1,40-49,49,1251,1349,0.26,2366.065754,599.4433201,,
12,LG,QLED,1080p,0,40-49,49,1360,1149,0.13,2366.065754,549.0012908,,
13,LG,LCD,4k,0,50-59,49,1029,999,0.08,2366.065754,630.1764129,,
14,LG,QLED,4k,0,60+,49,1134,1149,0.15,2366.065754,614.4750872,,
15,LG,OLED,1080p,1,60+,49,1109,999,0.17,2366.065754,568.1235864,,
16,LG,LCD,1080p,1,40-49,49,1157,999,0.09,2366.065754,587.3975526,,
17,LG,OLED,4k,0,30-39,49,1241,1249,0.08,2366.065754,643.422585,,
18,LG,OLED,4k,1,40-49,49,1255,1149,0.06,2366.065754,616.8631197,,
19,LG,LCD,1080p,1,40-49,49,1052,1299,0.24,2366.065754,706.3383253,,
20,LG,LCD,4k,0,40-49,49,1299,1399,0.12,2366.065754,674.4791744,,
21,Sony,LCD,4k,0,50-59,49,1301,1249,0.21,1594.748676,551.6374377,,
22,Sony,LCD,4k,0,60+,49,965,749,0.23,1594.748676,527.3958066,,
23,Sony,OLED,4k,1,40-49,49,1019,1349,0.29,1594.748676,618.9895288,,
24,Sony,QLED,1080p,1,50-59,49,1357,1249,0.08,1594.748676,608.9306279,,
25,Sony,OLED,4k,1,40-49,49,736,649,0.22,1594.748676,644.1579281,,
26,Sony,QLED,4k,1,50-59,49,1262,899,0.14,1594.748676,546.7222732,,
27,Sony,LCD,4k,0,60+,49,1354,1499,0.28,1594.748676,632.586721,,
28,Sony,QLED,4k,0,30-39,49,1258,1099,0.08,1594.748676,632.0496094,,
29,Sony,OLED,1080p,1,50-59,49,1215,999,0.14,1594.748676,658.6651044,,
30,Sony,QLED,1080p,1,50-59,49,1325,1199,0.15,1594.748676,607.2852013,,
31,Philips,LCD,4k,1,50-59,49,1002,1049,0.25,2167.467454,585.814139,,
32,Philips,OLED,1080p,0,30-39,49,897,999,0.22,2167.467454,612.0280209,,
33,Philips,OLED,1080p,1,50-59,49,821,849,0.27,2167.467454,605.9893075,,
34,Philips,LCD,1080p,0,50-59,49,1296,1099,0.13,2167.467454,537.351252,,
35,Philips,OLED,1080p,1,40-49,49,974,1149,0.15,2167.467454,606.4891275,,
36,Philips,QLED,4k,0,40-49,49,1124,1099,0.17,2167.467454,549.2978268,,
37,Philips,LCD,1080p,0,40-49,49,1229,1499,0.22,2167.467454,596.1136536,,
38,Philips,OLED,1080p,0,50-59,49,866,949,0.15,2167.467454,654.5665103,,
39,Philips,LCD,1080p,1,60+,49,993,949,0.11,2167.467454,603.4372368,,
40,Philips,LCD,4k,1,50-59,49,976,999,0.1,2167.467454,672.5189422,,
1,Samsung,OLED,1080p,0,50-59,50,1449,999,0.11,3434.871616,585.4676431,,
2,Samsung,OLED,4k,1,30-39,50,1638,1849,0.29,3434.871616,636.8444798,,
3,Samsung,OLED,4k,0,30-39,50,1481,1549,0.3,3434.871616,598.0399514,,
4,Samsung,QLED,1080p,1,60+,50,1310,999,0.24,3434.871616,585.0981152,,
5,Samsung,OLED,4k,1,50-59,50,1566,1499,0.29,3434.871616,649.1077757,,
6,Samsung,QLED,4k,0,40-49,50,1315,1099,0.25,3434.871616,647.5384629,,
7,Samsung,QLED,4k,1,40-49,50,1360,949,0.25,3434.871616,555.4166463,,
8,Samsung,QLED,4k,1,40-49,50,1448,1399,0.27,3434.871616,602.4092067,,
9,Samsung,OLED,1080p,0,60+,50,1499,1449,0.2,3434.871616,662.0373078,,
10,Samsung,LCD,1080p,0,40-49,50,1420,1099,0.19,3434.871616,607.402978,,
11,LG,QLED,4k,1,40-49,50,1021,799,0.16,4133.444893,637.509843,,
12,LG,QLED,1080p,0,40-49,50,1382,1449,0.23,4133.444893,693.5190802,,
13,LG,LCD,4k,0,50-59,50,1396,1299,0.24,4133.444893,600.7057204,,
14,LG,QLED,4k,0,60+,50,1596,1049,0.12,4133.444893,520.8150819,,
15,LG,OLED,1080p,1,60+,50,1163,849,0.19,4133.444893,588.8508196,,
16,LG,LCD,1080p,1,40-49,50,1455,1249,0.08,4133.444893,649.4064216,,
17,LG,OLED,4k,0,30-39,50,1353,1049,0.14,4133.444893,553.0454355,,
18,LG,OLED,4k,1,40-49,50,1121,949,0.26,4133.444893,619.5829683,,
19,LG,LCD,1080p,1,40-49,50,1350,1249,0.27,4133.444893,578.517826,,
20,LG,LCD,4k,0,40-49,50,1420,949,0.15,4133.444893,506.6727536,,
21,Sony,LCD,4k,0,50-59,50,1335,1349,0.17,1735.70077,629.1908352,,
22,Sony,LCD,4k,0,60+,50,1019,699,0.16,1735.70077,531.6628178,,
23,Sony,OLED,4k,1,40-49,50,1366,1399,0.32,1735.70077,519.2703767,,
24,Sony,QLED,1080p,1,50-59,50,1306,1249,0.28,1735.70077,573.133424,,
25,Sony,OLED,4k,1,40-49,50,1334,1049,0.11,1735.70077,583.9369362,,
26,Sony,QLED,4k,1,50-59,50,1139,949,0.15,1735.70077,609.675493,,
27,Sony,LCD,4k,0,60+,50,1204,999,0.2,1735.70077,549.7702377,,
28,Sony,QLED,4k,0,30-39,50,1132,1199,0.27,1735.70077,579.3303431,,
29,Sony,OLED,1080p,1,50-59,50,1218,849,0.07,1735.70077,582.4269052,,
30,Sony,QLED,1080p,1,50-59,50,1313,1199,0.27,1735.70077,596.6328578,,
31,Philips,LCD,4k,1,50-59,50,1368,1249,0.25,4944.494001,655.5981576,,
32,Philips,OLED,1080p,0,30-39,50,1117,1199,0.31,4944.494001,601.142441,,
33,Philips,OLED,1080p,1,50-59,50,1409,1349,0.3,4944.494001,611.94161,,
34,Philips,LCD,1080p,0,50-59,50,1592,1249,0.06,4944.494001,625.3236954,,
35,Philips,OLED,1080p,1,40-49,50,1359,799,0.07,4944.494001,456.6253575,,
36,Philips,QLED,4k,0,40-49,50,1112,849,0.2,4944.494001,607.8286392,,
37,Philips,LCD,1080p,0,40-49,50,1219,1149,0.19,4944.494001,657.5267456,,
38,Philips,OLED,1080p,0,50-59,50,1434,1349,0.21,4944.494001,599.107483,,
39,Philips,LCD,1080p,1,60+,50,1123,849,0.09,4944.494001,644.277099,,
40,Philips,LCD,4k,1,50-59,50,1295,899,0.11,4944.494001,602.509722,,
1,Samsung,OLED,1080p,0,50-59,51,1237,799,0.13,2632.858041,627.4201327,,
2,Samsung,OLED,4k,1,30-39,51,1419,1149,0.07,2632.858041,595.5678717,,
3,Samsung,OLED,4k,0,30-39,51,1310,999,0.17,2632.858041,564.1145641,,
4,Samsung,QLED,1080p,1,60+,51,1499,1549,0.26,2632.858041,618.0305829,,
5,Samsung,OLED,4k,1,50-59,51,1681,1199,0.07,2632.858041,583.678947,,
6,Samsung,QLED,4k,0,40-49,51,1329,1449,0.28,2632.858041,671.2282682,,
7,Samsung,QLED,4k,1,40-49,51,1315,1099,0.13,2632.858041,666.072278,,
8,Samsung,QLED,4k,1,40-49,51,1291,1149,0.2,2632.858041,614.1293354,,
9,Samsung,OLED,1080p,0,60+,51,1456,1399,0.32,2632.858041,568.550528,,
10,Samsung,LCD,1080p,0,40-49,51,1532,1449,0.29,2632.858041,571.0653388,,
11,LG,QLED,4k,1,40-49,51,1235,1099,0.22,3964.840927,559.3731688,,
12,LG,QLED,1080p,0,40-49,51,1596,1549,0.25,3964.840927,594.9537149,,
13,LG,LCD,4k,0,50-59,51,1547,1099,0.06,3964.840927,578.2714074,,
14,LG,QLED,4k,0,60+,51,1367,1149,0.19,3964.840927,624.9498576,,
15,LG,OLED,1080p,1,60+,51,1111,949,0.15,3964.840927,702.4942708,,
16,LG,LCD,1080p,1,40-49,51,1197,1199,0.23,3964.840927,646.1269351,,
17,LG,OLED,4k,0,30-39,51,1118,799,0.17,3964.840927,571.2055038,,
18,LG,OLED,4k,1,40-49,51,1370,1199,0.07,3964.840927,692.1224296,,
19,LG,LCD,1080p,1,40-49,51,1532,1049,0.12,3964.840927,532.3070358,,
20,LG,LCD,4k,0,40-49,51,1431,1149,0.19,3964.840927,572.9273276,,
21,Sony,LCD,4k,0,50-59,51,1424,1299,0.31,2701.441947,530.1700602,,
22,Sony,LCD,4k,0,60+,51,1199,1099,0.19,2701.441947,579.9773103,,
23,Sony,OLED,4k,1,40-49,51,1204,849,0.14,2701.441947,494.9825557,,
24,Sony,QLED,1080p,1,50-59,51,1191,949,0.08,2701.441947,680.3419193,,
25,Sony,OLED,4k,1,40-49,51,1066,949,0.33,2701.441947,647.1089072,,
26,Sony,QLED,4k,1,50-59,51,1325,1099,0.1,2701.441947,650.1252706,,
27,Sony,LCD,4k,0,60+,51,1454,1099,0.13,2701.441947,626.1318335,,
28,Sony,QLED,4k,0,30-39,51,1725,2049,0.21,2701.441947,688.0240981,,
29,Sony,OLED,1080p,1,50-59,51,1628,1699,0.29,2701.441947,626.2236433,,
30,Sony,QLED,1080p,1,50-59,51,1401,1299,0.18,2701.441947,645.5036784,,
31,Philips,LCD,4k,1,50-59,51,1156,899,0.16,3916.583395,568.5864274,,
32,Philips,OLED,1080p,0,30-39,51,920,999,0.28,3916.583395,595.7868283,,
33,Philips,OLED,1080p,1,50-59,51,1466,1199,0.13,3916.583395,621.2008877,,
34,Philips,LCD,1080p,0,50-59,51,1090,899,0.27,3916.583395,513.9484817,,
35,Philips,OLED,1080p,1,40-49,51,1245,1349,0.14,3916.583395,691.1082456,,
36,Philips,QLED,4k,0,40-49,51,1263,1399,0.28,3916.583395,630.9915728,,
37,Philips,LCD,1080p,0,40-49,51,1097,999,0.12,3916.583395,651.6125416,,
38,Philips,OLED,1080p,0,50-59,51,1235,999,0.12,3916.583395,623.329487,,
39,Philips,LCD,1080p,1,60+,51,1094,1299,0.19,3916.583395,693.8070527,,
40,Philips,LCD,4k,1,50-59,51,1150,1049,0.21,3916.583395,586.9784131,,
1,Samsung,OLED,1080p,0,50-59,52,1383,1099,0.18,1669.270676,578.3015192,,
2,Samsung,OLED,4k,1,30-39,52,1053,949,0.12,1669.270676,594.2162841,,
3,Samsung,OLED,4k,0,30-39,52,1338,1449,0.23,1669.270676,572.7404226,,
4,Samsung,QLED,1080p,1,60+,52,1277,1249,0.23,1669.270676,617.0290595,,
5,Samsung,OLED,4k,1,50-59,52,1413,1149,0.25,1669.270676,583.5274515,,
6,Samsung,QLED,4k,0,40-49,52,1251,1299,0.3,1669.270676,645.4075282,,
7,Samsung,QLED,4k,1,40-49,52,1055,1049,0.25,1669.270676,595.6754481,,
8,Samsung,QLED,4k,1,40-49,52,1453,1549,0.27,1669.270676,587.6457929,,
9,Samsung,OLED,1080p,0,60+,52,1200,1249,0.3,1669.270676,589.3618986,,
10,Samsung,LCD,1080p,0,40-49,52,1243,1049,0.15,1669.270676,552.6992396,,
11,LG,QLED,4k,1,40-49,52,1299,1099,0.09,4264.684437,627.5206593,,
12,LG,QLED,1080p,0,40-49,52,1293,1149,0.26,4264.684437,606.9507221,,
13,LG,LCD,4k,0,50-59,52,1378,1149,0.22,4264.684437,601.6683013,,
14,LG,QLED,4k,0,60+,52,1578,1849,0.29,4264.684437,610.8213055,,
15,LG,OLED,1080p,1,60+,52,1316,1099,0.2,4264.684437,616.6173979,,
16,LG,LCD,1080p,1,40-49,52,1283,1249,0.29,4264.684437,628.9128639,,
17,LG,OLED,4k,0,30-39,52,1422,1399,0.2,4264.684437,618.5796859,,
18,LG,OLED,4k,1,40-49,52,1194,1049,0.23,4264.684437,677.5121932,,
19,LG,LCD,1080p,1,40-49,52,1325,1299,0.32,4264.684437,569.3903893,,
20,LG,LCD,4k,0,40-49,52,1455,1299,0.16,4264.684437,602.2803734,,
21,Sony,LCD,4k,0,50-59,52,1314,1199,0.17,2556.463261,609.5412767,,
22,Sony,LCD,4k,0,60+,52,1469,1249,0.21,2556.463261,534.3106067,,
23,Sony,OLED,4k,1,40-49,52,1201,1049,0.16,2556.463261,645.3283863,,
24,Sony,QLED,1080p,1,50-59,52,1448,1349,0.23,2556.463261,598.5721533,,
25,Sony,OLED,4k,1,40-49,52,1377,1199,0.11,2556.463261,606.5645476,,
26,Sony,QLED,4k,1,50-59,52,1136,699,0.18,2556.463261,551.0992644,,
27,Sony,LCD,4k,0,60+,52,1321,1399,0.2,2556.463261,680.4422789,,
28,Sony,QLED,4k,0,30-39,52,1201,1149,0.2,2556.463261,654.8294121,,
29,Sony,OLED,1080p,1,50-59,52,1244,1249,0.28,2556.463261,627.7144691,,
30,Sony,QLED,1080p,1,50-59,52,1322,1049,0.13,2556.463261,570.5869877,,
31,Philips,LCD,4k,1,50-59,52,1342,949,0.1,4720.758792,566.4387994,,
32,Philips,OLED,1080p,0,30-39,52,1259,1199,0.18,4720.758792,596.1224393,,
33,Philips,OLED,1080p,1,50-59,52,1536,1399,0.09,4720.758792,681.6178258,,
34,Philips,LCD,1080p,0,50-59,52,1322,1199,0.21,4720.758792,564.3906946,,
35,Philips,OLED,1080p,1,40-49,52,1019,1049,0.22,4720.758792,698.7209084,,
36,Philips,QLED,4k,0,40-49,52,1295,1399,0.23,4720.758792,621.6587642,,
37,Philips,LCD,1080p,0,40-49,52,1294,1149,0.13,4720.758792,644.2308719,,
38,Philips,OLED,1080p,0,50-59,52,1809,1749,0.28,4720.758792,570.018369,,
39,Philips,LCD,1080p,1,60+,52,1117,1099,0.23,4720.758792,664.9528584,,
40,Philips,LCD,4k,1,50-59,52,1380,1149,0.2,4720.758792,593.5806533,,
